DealerNumber,LegancyDealerNumber,DealerFullName,DealerShortName,DiscountCode,PricingTypeCode,ProductFrom,TypeofServiceFrom,ReplacementProductType,SecondReplacementMethod,ReplacementPaymentMethodCode,InterestChargedCode,DateOfRecordEntry,DateOfLastMaintained,LastChangedEmployeeNumber,RecordActivityStatusFlag,CancellationProcessiongCode,AuditCreateDate,AuditType
56683,56683 A,THE APPLIANCE BARN,APLBAR,,1,2,2,1,2,1,,1190722,1190722,0,A,1,10:44.0,I
56684,56684 A,ART HANDLERS APPLIANCE CENTER,ARTHAN,,1,2,2,1,2,1,,1190722,1190722,0,A,1,10:44.0,I
56685,56685 A,LUBBOCK APPLIANCE,LUBBOC,,1,2,2,1,2,1,,1190722,1210720,0,A,1,10:44.0,I
56686,56686 A,THURMONDS TRUE VALUE,THURMO,,1,2,2,1,2,1,,1190722,1190722,0,A,1,10:44.0,I
56687,56687 A,A1 APPLIANCE INC,A1APIN,,1,2,2,1,2,1,,1190722,1190722,0,A,1,10:44.0,I
56688,56688 A,RINERS APPLIANCES,RINERS,,1,2,2,1,2,1,,1190723,1190723,0,A,1,10:44.0,I
56689,56689 A,TUCKERS APPLIANCE,TUCKER,,1,2,2,1,2,1,,1190723,1210713,0,A,1,10:44.0,I
56508,56508 A,ERICKSON APPLIANCE,ERICKS,,1,2,2,1,2,1,,1190724,1190724,0,A,1,10:44.0,I
56664,56664 A,ENNIS HOME FURNISHINGS,ENNIS,,1,2,2,1,2,1,,1190724,1190724,0,A,1,10:44.0,I
56665,56665 A,MANHATTAN APPLIANCE & SLEEP,MANHAT,,1,2,2,1,2,1,,1190724,1190724,0,A,1,10:44.0,I
56666,56666 A,APPLIANCE VILLAGE,APPLIA,,1,2,2,1,2,1,,1190724,1190724,0,A,1,10:44.0,I
56673,56673 A,MACKIE FURNITURE,MACKIE,,1,2,2,1,2,1,,1190724,1190724,0,A,1,10:44.0,I
56692,56692 A,CHARLIES APPLIANCE SALES & SVC,CHARLI,,1,2,2,1,2,1,,1190724,1190724,0,A,1,10:44.0,I
56690,56690 A,STUCKY BROTHERS,STUCKY,,1,2,2,1,2,1,,1190724,1190724,0,A,1,10:44.0,I
56691,56691 A,FEDERS DISTRIBUTORS,FEDERS,,1,2,2,1,2,1,,1190724,1190724,0,A,1,10:44.0,I
56693,56693 A,JONES HOME FURNISHINGS,JONESH,,1,2,2,1,2,1,,1190724,1190724,0,A,1,10:44.0,I
56694,56694 A,CHAVIS FURNITURE,CHAVIS,,1,2,2,1,2,1,,1190724,1190724,0,A,1,10:44.0,I
56697,56697 A,DEWEYS TV & HOME APPLIANCES,DEWEYS,,1,2,2,1,2,1,,1190726,1190726,0,A,1,10:44.0,I
56698,56698 A,HEIDRICK APPLIANCE,HEIDRI,,1,2,2,1,2,1,,1190726,1190726,0,A,1,10:44.0,I
56679,56679 A,MIDTOWN JEWELERS INC,MIDTOW,,1,2,2,1,2,1,,1190729,1190729,0,A,1,10:44.0,I
56704,56704 A,NORTHGATE APPLIANCE,NORTHG,,1,2,2,1,2,1,,1190730,1190730,0,A,1,10:44.0,I
56707,56707 A,KEES APPLIANCE CENTER,KEESAP,,1,2,2,1,2,1,,1190731,1190731,0,A,1,10:44.0,I
56699,56699 A,CINEMA SOUND UNLIMITED,CINEMA,,1,2,2,1,2,1,,1190731,1200603,0,A,1,10:44.0,I
56671,56671 A,SIDES FURNITURE,SIDES,,1,2,2,1,2,1,,1190731,1190731,0,A,1,10:44.0,I
56700,56700 A,ENNIS APPLIANCE CENTER,ENNIS,,1,2,2,1,2,1,,1190731,1190731,0,A,1,10:44.0,I
56701,56701 A,DIRECT APPLIANCE,DIRECT,,1,2,2,1,2,1,,1190731,1190731,0,A,1,10:44.0,I
56702,56702 A,JOHNSONS FURNITURE & APPLIANCE,JOHNSO,,1,2,2,1,2,1,,1190731,1190731,0,A,1,10:44.0,I
56703,56703 A,VOLKMANN APPLIANCE INC,VOLKMA,,1,2,2,1,2,1,,1190731,1190731,0,A,1,10:44.0,I
56705,56705 A,A & B  TV,A&B TV,,1,2,2,1,2,1,,1190731,1190731,0,A,1,10:44.0,I
56706,56706 A,LONGENECKERS HARDWARE COMPANY,LONGEN,,1,2,2,1,2,1,,1190731,1190731,0,A,1,10:44.0,I
56695,56695 A,APPLIANCES DIRECT,APPLID,,1,2,2,1,2,1,,1190801,1190801,0,A,1,10:44.0,I
56696,56696 A,INDER APPLIANCES & TV CORP,INDERA,,1,2,2,1,2,1,,1190801,1190801,0,A,1,10:44.0,I
56708,56708 A,JIM BROWN SUPPLY,JIMBRO,,1,2,2,1,2,1,,1190801,1190801,0,A,1,10:44.0,I
56709,56709 A,VAN MAANENS INC,VANMAA,,1,2,2,1,2,1,,1190802,1190802,0,A,1,10:44.0,I
56710,56710 A,TUCSON APPLIANCE,TUCSON,,1,2,2,1,2,1,,1190805,1190805,0,A,1,10:44.0,I
56711,56711 A,BURNS AND SONS DIRECT MAYTAG,BURNSD,,1,2,2,1,2,1,,1190807,1190807,0,A,1,10:44.0,I
56712,56712 A,MODERN HOME & HARDWARE,MODHH,,1,2,2,1,2,1,,1190808,1190808,0,A,1,10:44.0,I
56713,56713 A,COLE AIR CONDITIONING COMPANY,COLEAC,,1,2,2,1,2,1,,1190808,1190808,0,A,1,10:44.0,I
56714,56714 A,ROBERTS TV AND APPLIANCE,ROBERT,,1,2,2,1,2,1,,1190808,1190808,0,A,1,10:44.0,I
56715,56715 A,ALGONA APPLIANCE,ALGONA,,1,2,2,1,2,1,,1190809,1190809,0,A,1,10:44.0,I
56716,56716 A,BARTON CARROLLS APPLIANCES,BARTON,,1,2,2,1,2,1,,1190809,1190809,0,A,1,10:44.0,I
56718,56718 A,DAKOTA TV & APPLIANCE,DAKOTA,,1,2,2,1,2,1,,1190812,1190812,0,A,1,10:44.0,I
56717,56717 A,BUILDERS SOURCE,BUILDE,,1,2,2,1,2,1,,1190812,1200123,0,A,1,10:44.0,I
56721,56721 A,SAV-MART,SAV-MA,,1,2,2,1,2,1,,1190812,1190812,0,A,1,10:44.0,I
56725,56725 A,BEST HOME APPLIANCES INC,BESTHO,,1,2,2,1,2,1,,1190815,1190815,0,A,1,10:44.0,I
56726,56726 A,DEWAARD AND BODE INC,DEWAAR,,1,2,2,1,2,1,,1190815,1190815,0,A,1,10:44.0,I
56727,56727 A,ALL STAR AUDIO-VIDEO,ALLSTA,,1,2,2,1,2,1,,1190815,1190815,0,A,1,10:44.0,I
56728,56728 A,HUDSONS APPLIANCE,HUDSON,,1,2,2,1,2,1,,1190815,1190815,0,A,1,10:44.0,I
56729,56729 A,JACOBS TV AND APPLIANCE,JACOBS,,1,2,2,1,2,1,,1190815,1190815,0,A,1,10:44.0,I
56722,56722 A,DUGAN SALES & SERVICE,DUGAN,,1,2,2,1,2,1,,1190819,1190819,0,A,1,10:44.0,I
56719,56719 A,CY & CHARLEYS,CY & C,,1,2,2,1,2,1,,1190820,1190820,0,A,1,10:44.0,I
56720,56720 A,DIRECT LINQ APPLINACE,DIRECT,,1,2,2,1,2,1,,1190820,1190820,0,A,1,10:44.0,I
56723,56723 A,AMJ ELECTRONICS,AMJ EL,,1,2,2,1,2,1,,1190820,1190820,0,A,1,10:44.0,I
56730,56730 A,ROYAL FLOORING,ROYALF,,1,2,2,1,2,1,,1190821,1200323,0,A,1,10:44.0,I
56732,56732 A,WHITES FINE JEWELRY,WHITES,,1,2,2,1,2,1,,1190823,1220106,0,A,1,10:44.0,I
56731,56731 A,BARBOUR APPLIANCES LLC,BARBOU,,1,2,2,1,2,1,,1190826,1190826,0,A,1,10:44.0,I
56733,56733 A,PHILLIPS APPLIANCE,PHILLI,,1,2,2,1,2,1,,1190828,1190828,0,A,1,10:44.0,I
56734,56734 A,KING APPLIANCE AND FURNITURE,KINGAP,,1,2,2,1,2,1,,1190828,1190828,0,A,1,10:44.0,I
56735,56735 A,SHERWOOD TELEVISIONS & APPL,SHERWO,,1,2,2,1,2,1,,1190828,1190828,0,A,1,10:44.0,I
56736,56736 A,FASE KALUF TV & APPLIANCE INC,FASEKA,,1,2,2,1,2,1,,1190904,1190904,0,A,1,10:44.0,I
56737,56737 A,HAYWOOD APPLIANCE,HAYWOO,,1,2,2,1,2,1,,1190904,1200826,0,A,1,10:44.0,I
56738,56738 A,VOGEL FURNITURE INC,VOGELF,,1,2,2,1,2,1,,1190904,1190904,0,A,1,10:44.0,I
56739,56739 A,BASS APPLIANCE SERVICE & SALES,BASSAP,,1,2,2,1,2,1,,1190904,1190904,0,A,1,10:44.0,I
56741,56741 A,JACOBSEN APPLIANCES,JACOBS,,1,2,2,1,2,1,,1190908,1190908,0,A,1,10:44.0,I
56742,56742 A,WALLACE VARIETY INC,WALLAC,,1,2,2,1,2,1,,1190908,1190908,0,A,1,10:44.0,I
56743,56743 A,CABINET & APPLIANCE CENTER,CABINE,,1,2,2,1,2,1,,1190908,1190908,0,A,1,10:44.0,I
56744,56744 A,CENTRAL RADIO,CENTRA,,1,2,2,1,2,1,,1190908,1190908,0,A,1,10:44.0,I
56745,56745 A,NORTHLAND SALES & SERVICE,NORTHL,,1,2,2,1,2,1,,1190908,1190908,0,A,1,10:44.0,I
56746,56746 A,LAKESIDE APPLIANCE LLC,LAKESI,,1,2,2,1,2,1,,1190908,1190908,0,A,1,10:44.0,I
56748,56748 A,HOME APPLIANCES DISCOUNT,HOMEAP,,1,2,2,1,2,1,,1190909,1190909,0,A,1,10:44.0,I
56749,56749 A,ELLIOTT APPLIANCE & REPAIR,ELLIOT,,1,2,2,1,2,1,,1190909,1201228,0,A,1,10:44.0,I
56750,56750 A,MAX FINE FURNITURE & APPLIANCE,MAXFIN,,1,2,2,1,2,1,,1190909,1190909,0,A,1,10:44.0,I
56751,56751 A,CONTRACT APPLIANCE SALES INC,CONTRA,,1,2,2,1,2,1,,1190910,1190910,0,A,1,10:44.0,I
56747,56747 A,EMPIRE TODAY,EMPIRE,,1,2,2,0,0,1,,1190910,1220701,0,A,1,10:44.0,I
56752,56752 A,L&W APPLIANCE REPAIR,L&WREP,,1,2,2,1,2,1,,1190913,1190913,0,A,1,10:44.0,I
56753,56753 A,BONHAM BUILDING SUPPLY,BONHAM,,1,2,2,1,2,1,,1190913,1190913,0,A,1,10:44.0,I
56754,56754 A,DENT & DING APPLIANCE,DENT&D,,1,2,2,1,2,1,,1190913,1190913,0,A,1,10:44.0,I
56755,56755 A,MANN FURNITURE & APPLIANCE,MANNFU,,1,2,2,1,2,1,,1190913,1190913,0,A,1,10:44.0,I
56756,56756 A,FREEMYERS BEST BRANDS,FREEMY,,1,2,2,1,2,1,,1190913,1190913,0,A,1,10:44.0,I
56762,56762 A,CENTURY ENTERTAINMENT & FURN,CENTUR,,1,2,2,1,2,1,,1190918,1190918,0,A,1,10:44.0,I
56757,56757 A,BOBS TV INC,BOBSTV,,1,2,2,1,2,1,,1190918,1190918,0,A,1,10:44.0,I
56758,56758 A,APPLIANCE GALLERY,APPLGA,,1,2,2,1,2,1,,1190919,1190919,0,A,1,10:44.0,I
56759,56759 A,HOMETOWN APPLIANCES,HOMEAP,,1,2,2,1,2,1,,1190919,1190919,0,A,1,10:44.0,I
56760,56760 A,GALLI FURNITURE & APPLIANCE,GALLIF,,1,2,2,1,2,1,,1190919,1190919,0,A,1,10:44.0,I
56761,56761 A,WATERTOWN APPLIANCE,WATERT,,1,2,2,1,2,1,,1190919,1190919,0,A,1,10:44.0,I
56768,56768 A,APPLE RIVER TV & APPLIANCE,APPLE,,1,2,2,1,2,1,,1190919,1190919,0,A,1,10:44.0,I
56769,56769 A,QUALITY APPLIANCE FARIBAULT,QUALIT,,1,2,2,1,2,1,,1190920,1190920,0,A,1,10:44.0,I
56775,56775 A,CLEVELAND V FISHER LLC,CLEVEL,,1,2,2,1,2,1,,1190923,1190923,0,A,1,10:44.0,I
56776,56776 A,JOHNNYS APPLIANCE INC,JOHNAP,,1,2,2,1,2,1,,1190923,1190923,0,A,1,10:44.0,I
56777,56777 A,BRUXVOORTS DECORATING CENTER,BRUXVO,,1,2,2,1,2,1,,1190923,1190923,0,A,1,10:44.0,I
56778,56778 A,HASTINGS ELECTRIC INC,HASTIN,,1,2,2,1,2,1,,1190923,1190923,0,A,1,10:44.0,I
56779,56779 A,MID CITY SUPERSTORE,MIDCIT,,1,2,2,1,2,1,,1190923,1190923,0,A,1,10:44.0,I
56767,56767 A,SYNERGY APPLIANCES,SYNERG,,1,2,2,1,2,1,,1190924,1190924,0,A,1,10:44.0,I
56773,56773 A,DEWEESE SOFT WATER & APPLIANCE,DEWEES,,1,2,2,1,2,1,,1190925,1190925,0,A,1,10:44.0,I
56782,56782 A,HAYWOOD BUILDERS SUPPLY CO,HAYBLD,,1,2,2,1,2,1,,1190925,1190925,0,A,1,10:44.0,I
56774,56774 A,JENSEN-AKINS HARDWARE & APPL,JENSEN,,1,2,2,1,2,1,,1190925,1190925,0,A,1,10:44.0,I
56781,56781 A,CHARLIE WILSONS APPLIANCE,CHARLI,,1,2,2,1,2,1,,1190926,1190926,0,A,1,10:44.0,I
56783,56783 A,BAUMAN INTERIORS LLC,BAUMAN,,1,2,2,1,2,1,,1190926,1190926,0,A,1,10:44.0,I
56784,56784 A,RONNIES APPLIANCES,RONNIE,,1,2,2,1,2,1,,1190926,1190926,0,A,1,10:44.0,I
56785,56785 A,PEACOCK JEWELERS LLC,PEACOC,,1,2,2,1,2,1,,1191002,1191002,0,A,1,10:44.0,I
56772,56772 A,HARRISON FARM & HOME SUPPLY,HARRIS,,1,2,2,1,2,1,,1191003,1191003,0,A,1,10:44.0,I
56764,56764 A,COMFORT CENTER MANISTEE,COMFOR,,1,2,2,1,2,1,,1191003,1191003,0,A,1,10:44.0,I
56789,56789 A,HEINS APPLIANCE,HEINS,,1,2,2,1,2,1,,1191003,1191003,0,A,1,10:44.0,I
56792,56792 A,LOGAN'S APPLIANCE CENTER LLC,LOGAN',,1,2,2,1,2,1,,1191004,1191004,0,A,1,10:44.0,I
56793,56793 A,APPLIANCE RENEW,APPLIA,,1,2,2,1,2,1,,1191004,1191004,0,A,1,10:44.0,I
56795,56795 A,JJ GLOSS APPLIANCES,JJ GLO,,1,2,2,1,2,1,,1191004,1191004,0,A,1,10:44.0,I
56791,56791 A,THE HOMESOURCE STORE,HOMESO,,1,2,2,1,2,1,,1191004,1191004,0,A,1,10:44.0,I
56786,56786 A,EEL VALLEY APPLIANCE,EELVAL,,1,2,2,1,2,1,,1191006,1191006,0,A,1,10:44.0,I
56787,56787 A,ABSOLUTE APPLIANCES,ABSOLU,,1,2,2,1,2,1,,1191006,1191006,0,A,1,10:44.0,I
56788,56788 A,DAVES WORLD INC,DAVESW,,1,2,2,1,2,1,,1191006,1191006,0,A,1,10:44.0,I
56790,56790 A,ALASKYS INC,ALASKY,,1,2,2,1,2,1,,1191006,1191006,0,A,1,10:44.0,I
56796,56796 A,MONTGOMERY OVERSTOCK,MONTGO,,1,2,2,1,2,1,,1191006,1191006,0,A,1,10:44.0,I
56797,56797 A,KEY APPLIANCE,KEYAPL,,1,2,2,1,2,1,,1191006,1191006,0,A,1,10:44.0,I
56798,56798 A,RIGELS INC,RIGELS,,1,2,2,1,2,1,,1191006,1191006,0,A,1,10:44.0,I
56799,56799 A,WILSON AC AND APPLIANCE,WILSON,,1,2,2,1,2,1,,1191006,1191006,0,A,1,10:44.0,I
56763,56763 A,DUBUQUE APPLIANCE CENTER INC,DUBUQU,,1,2,2,1,2,1,,1191008,1191008,0,A,1,10:44.0,I
56766,56766 A,APPLIANCE CITY INC,APPLIA,,1,2,2,1,2,1,,1191008,1191008,0,A,1,10:44.0,I
56800,56800 A,BONSALL TV & APPLIANCE,BONSAL,,1,2,2,1,2,1,,1191008,1191008,0,A,1,10:44.0,I
56801,56801 A,K. ROSENGART,KROSEN,,1,2,2,1,2,1,,1191011,1200915,0,A,1,10:44.0,I
56780,56780 A,AGIANT APPLIANCE & ELECTRONICS,AGIANT,,1,2,2,1,2,1,,1191015,1191015,0,A,1,10:44.0,I
56802,56802 A,FERRELLS HOME AND OUTDOOR,FERREL,,1,2,2,1,2,1,,1191015,1191015,0,A,1,10:44.0,I
56803,56803 A,SOUTHLAND PLUMBING,SOUTHL,,1,2,2,1,2,1,,1191015,1191015,0,A,1,10:44.0,I
56804,56804 A,RADTKE APPLIANCE,RADTKE,,1,2,2,1,2,1,,1191015,1191015,0,A,1,10:44.0,I
56771,56771 A,AMUNDSON'S APPLIANCE,AMUNDS,,1,2,2,1,2,1,,1191016,1191016,0,A,1,10:44.0,I
56805,56805 A,BILLYS TV & STEREO,BILLYS,,1,2,2,1,2,1,,1191016,1191016,0,A,1,10:44.0,I
56806,56806 A,HERITAGE LUMBER CO,HERITA,,1,2,2,1,2,1,,1191017,1191017,0,A,1,10:44.0,I
56807,56807 A,HAILEYS APPLIANCE,HAILEY,,1,2,2,1,2,1,,1191017,1191017,0,A,1,10:44.0,I
56808,56808 A,AMARILLO FURNITURE EXCHANGE,AMARIL,,1,2,2,1,2,1,,1191021,1191021,0,A,1,10:44.0,I
56794,56794 A,APPLIANCES & MORE LLC,APPLIA,,1,2,2,1,2,1,,1191025,1191025,0,A,1,10:44.0,I
56809,56809 A,EASTLAND OFFICE SUPPLY,EASTLA,,1,2,2,1,2,1,,1191025,1191025,0,A,1,10:44.0,I
56811,56811 A,"UFS SAVINGS CENTER, INC.",UFS SA,,1,2,2,1,2,1,,1191029,1191029,0,A,1,10:44.0,I
56812,56812 A,BRITTS HOME FURNISHINGS,BRITTS,,1,2,2,1,2,1,,1191030,1191030,0,A,1,10:44.0,I
56813,56813 A,NADERS LA POPULAR,NADERS,,1,2,2,1,2,1,,1191030,1191030,0,A,1,10:44.0,I
56814,56814 A,VANS TV SALES & SERVICE,VANSTV,,1,2,2,1,2,1,,1191101,1191101,0,A,1,10:44.0,I
56815,56815 A,SPECIALTY APPLIANCE,SPECIA,,1,2,2,1,2,1,,1191101,1191101,0,A,1,10:44.0,I
56816,56816 A,BROWNS WESTERN APPLIANCE,BROWNS,,1,2,2,1,2,1,,1191101,1191101,0,A,1,10:44.0,I
56817,56817 A,HANSEN FURNITURE APPL & FLOOR,HANSEN,,1,2,2,1,2,1,,1191104,1191104,0,A,1,10:44.0,I
56820,56820 A,"AVD, INC.","AVD, I",,1,2,2,1,2,1,,1191105,1191105,0,A,1,10:44.0,I
56818,56818 A,LYTTON'S APPLIANCE SHOWROOM,LYTTON,,1,2,2,1,2,1,,1191105,1191105,0,A,1,10:44.0,I
56819,56819 A,MARUSZCZAK APPLIANCE,MARUSZ,,1,2,2,1,2,1,,1191105,1191105,0,A,1,10:44.0,I
56770,56770 A,RADIOSHACK & SMASHHIT,RADIOS,,1,2,2,1,2,1,,1191107,1191107,0,A,1,10:44.0,I
56822,56822 A,"SUPERIOR APPLIANCE, INC.",SUPERI,,1,2,2,1,2,1,,1191107,1191107,0,A,1,10:44.0,I
56821,56821 A,AT THE HOME ZONE,ATTHEH,,1,2,2,1,2,1,,1191112,1191112,0,A,1,10:44.0,I
56823,56823 A,BEACON SERVICES & APPLIANCES,BEACON,,1,2,2,1,2,1,,1191112,1191112,0,A,1,10:44.0,I
56824,56824 A,ALDRIDGE APPLIANCE,ALDRID,,1,2,2,1,2,1,,1191112,1191112,0,A,1,10:44.0,I
56825,56825 A,FRAZIER'S APPLIANCE,FRAZIE,,1,2,2,1,2,1,,1191112,1191112,0,A,1,10:44.0,I
56826,56826 A,AV PERFORMANCE INNOVATIONS LLC,AV PER,,1,2,2,1,2,1,,1191113,1191113,0,A,1,10:44.0,I
56827,56827 A,AVS DESIGN CONCEPTS INC.,AVS DE,,1,2,2,1,2,1,,1191113,1200929,0,A,1,10:44.0,I
56829,56829 A,HANDY APPLIANCE CENTER INC,HANDY,,1,2,2,1,2,1,,1191115,1191216,0,A,1,10:44.0,I
56828,56828 A,DIGITAL INTERIORS INC,DIGITA,,1,2,2,1,2,1,,1191118,1191118,0,A,1,10:44.0,I
56830,56830 A,LIMITLESS KITCHEN AND BATH INC,LIMITL,,1,2,2,1,2,1,,1191119,1191119,0,A,1,10:44.0,I
56831,56831 A,JUST STOP BARGAINS LLC,JUSTST,,1,2,2,1,2,1,,1191119,1191119,0,A,1,10:44.0,I
56832,56832 A,FUSION TECHNOLOGIES,FUSION,,1,2,2,1,2,1,,1191120,1191120,0,A,1,10:44.0,I
56833,56833 A,REESE WAREHOUSE INC,REESEW,,1,2,2,1,2,1,,1191120,1191120,0,A,1,10:44.0,I
56834,56834 A,APSCO APPLIANCE & TV CENTERS,APSCOA,,1,2,2,1,2,1,,1191120,1191120,0,A,1,10:44.0,I
56839,56839 A,A & M APPLIANCE,A & M,,1,2,2,1,2,1,,1191125,1191125,0,A,1,10:44.0,I
56836,56836 A,FL DAVIS HOME CENTER,FLDAVI,,1,2,2,1,2,1,,1191125,1191125,0,A,1,10:44.0,I
56837,56837 A,THE TV OUTLET,THETVO,,1,2,2,1,2,1,,1191125,1191125,0,A,1,10:44.0,I
56838,56838 A,A AND J APPLIANCE,A&JAPP,,1,2,2,1,2,1,,1191125,1191125,0,A,1,10:44.0,I
56841,56841 A,MIDWAY HOME SOLUTIONS,MIDWAY,,1,2,2,1,2,1,,1191125,1191125,0,A,1,10:44.0,I
56842,56842 A,JLS APPLIANCE,JLSAPP,,1,2,2,1,2,1,,1191125,1191125,0,A,1,10:44.0,I
56840,56840 A,RODENBAUGH'S,RODENB,,1,2,2,1,2,1,,1191126,1191126,0,A,1,10:44.0,I
27926,27926 A,RAZER,RAZER,,1,2,2,1,1,1,,1191204,1210630,0,A,1,10:44.0,I
56843,56843 A,MAIN ST HOME FURNISHINGS,MAINST,,1,2,2,1,2,1,,1191208,1191208,0,A,1,10:44.0,I
56844,56844 A,MAGIC VIDEO,MAGICV,,1,2,2,1,2,1,,1191208,1191208,0,A,1,10:44.0,I
56845,56845 A,FURNITURE PLACE LLC,FURNPL,,1,2,2,1,2,1,,1191208,1191208,0,A,1,10:44.0,I
56846,56846 A,HOME APPLIANCES DISCOUNT,HOMEAP,,1,2,2,1,2,1,,1191208,1191208,0,A,1,10:44.0,I
56847,56847 A,BOYD APPLIANCE CENTER,BOYDAP,,1,2,2,1,2,1,,1191210,1191210,0,A,1,10:44.0,I
56740,56740 A,WOODCRAFT SUPPLY LLC,WOODCR,,1,2,2,4,2,1,,1191211,1191211,0,A,1,10:44.0,I
56848,56848 A,LENOIR TIRE & APPLIANCE,LENOIR,,1,2,2,1,2,1,,1191212,1191212,0,A,1,10:44.0,I
56849,56849 A,FULLERTON APPLIANCE CENTER,FULLER,,1,2,2,1,2,1,,1191212,1191212,0,A,1,10:44.0,I
56850,56850 A,KOLLMAN APPLIANCE INC,KOLLMA,,1,2,2,1,2,1,,1191212,1191212,0,A,1,10:44.0,I
56466,56466 A,COWBOY MALONEY,COWBOY,,1,2,2,1,2,1,,1191212,1200205,0,A,1,10:44.0,I
56810,56810 A,FUSE APPLIANCES,FUSE,,1,2,2,1,2,1,,1191212,1200728,0,A,1,10:44.0,I
56853,56853 A,REEDS APPLIANCE CO,REEDS,,1,2,2,1,2,1,,1191219,1191219,0,A,1,10:44.0,I
56851,56851 A,WARNOCK FURNITURE LLC,WARNOC,,1,2,2,1,2,1,,1191221,1191221,0,A,1,10:44.0,I
56852,56852 A,LEWIES APPLIANCE REPAIR,LEWIES,,1,2,2,1,2,1,,1191221,1191221,0,A,1,10:44.0,I
56854,56854 A,S & B SALES GROUP,S&BSAL,,1,2,2,1,2,1,,1191221,1191221,0,A,1,10:44.0,I
56855,56855 A,BAY APPLIANCE & TV,BAYAPP,,1,2,2,1,2,1,,1191221,1191221,0,A,1,10:44.0,I
56856,56856 A,"DRYDENS APPLIANCE, FURN & MATT",DRYDEN,,1,2,2,1,2,1,,1191221,1191221,0,A,1,10:44.0,I
56857,56857 A,HEFNER FURNITURE & APPLIANCE,HEFNER,,1,2,2,1,2,1,,1191231,1191231,0,A,1,10:44.0,I
56858,56858 A,MC FURNITURE,MCFURN,,1,2,2,1,2,1,,1191231,1191231,0,A,1,10:44.0,I
56859,56859 A,RAYS FURNITURE AND APPLIANCES,RAYSFU,,1,2,2,1,2,1,,1191231,1191231,0,A,1,10:44.0,I
56860,56860 A,COOKS HOME AUTO AND GIFT,COOKSH,,1,2,2,1,2,1,,1191231,1191231,0,A,1,10:44.0,I
56861,56861 A,GABEL BROTHERS FURNITURE,GABELB,,1,2,2,1,2,1,,1200108,1200108,0,A,1,10:44.0,I
56862,56862 A,ALS TIRE MART,ALSTIR,,1,2,2,1,2,1,,1200108,1200108,0,A,1,10:44.0,I
56863,56863 A,PJ'S APPLIANCE OUTLET,PJ'S A,,1,2,2,1,2,1,,1200108,1200108,0,A,1,10:44.0,I
56865,56865 A,MAIN STREET APPLIANCE,MAINST,,1,2,2,1,2,1,,1200120,1200120,0,A,1,10:44.0,I
56866,56866 A,BUILDERS SOURCE,BUILDE,,1,2,2,1,2,1,,1200120,1200120,0,A,1,10:44.0,I
56867,56867 A,ORSINI BROTHERS LIMITED,ORSINI,,1,2,2,1,2,1,,1200120,1200120,0,A,1,10:44.0,I
56868,56868 A,RIVER VALLEY HOME THEATER,RIVERV,,1,2,2,1,2,1,,1200120,1200120,0,A,1,10:44.0,I
56869,56869 A,"RADTKE APPLIANCE, INC",RADTKE,,1,2,2,1,2,1,,1200123,1200123,0,A,1,10:44.0,I
56871,56871 A,DAVIDS APPLIANCE,DAVIDS,,1,2,2,1,2,1,,1200123,1200123,0,A,1,10:44.0,I
56872,56872 A,MY SCRATCH & DENT,MYSCRA,,1,2,2,1,2,1,,1200123,1200123,0,A,1,10:44.0,I
56873,56873 A,SIGNATURE APPLIANCE,SIGNAT,,1,2,2,1,2,1,,1200129,1200129,0,A,1,10:44.0,I
56874,56874 A,HAWKINS HOME AND LAWN,HAWKIN,,1,2,2,1,2,1,,1200129,1200129,0,A,1,10:44.0,I
56870,56870 A,SOUND DECISIONS,SOUND,,1,2,2,1,2,1,,1200130,1200130,0,A,1,10:44.0,I
56876,56876 A,LEE SUPPLY CORP,LEE SU,,1,2,2,1,2,1,,1200130,1200312,0,A,1,10:44.0,I
56877,56877 A,HUGHES APPLIANCE,HUGHES,,1,2,2,1,2,1,,1200131,1200131,0,A,1,10:44.0,I
56878,56878 A,CHARLIE FULLERS APPLIANCE,CHARLI,,1,2,2,1,2,1,,1200131,1200131,0,A,1,10:44.0,I
56879,56879 A,PATZERS FURNITURE & APPLIANCE,PATZER,,1,2,2,1,2,1,,1200131,1200131,0,A,1,10:44.0,I
56875,NULL,BRANDSOURCE FULL VALUE MASTER,BRANDS,,1,2,2,1,2,1,,1200203,1200203,0,A,1,10:44.0,I
56883,56883 A,DORMONT APPLIANCE INC,DORMON,,1,2,2,1,2,1,,1200204,1200204,0,A,1,10:44.0,I
56884,56884 A,BRIDGEVILLE APPLIANCE,BRIDGE,,1,2,2,1,2,1,,1200204,1200204,0,A,1,10:44.0,I
56880,56880 A,J R MURPHY CO,JRMURP,,1,2,2,1,2,1,,1200204,1200204,0,A,1,10:44.0,I
56881,56881 A,SCHNEIDERS HOMETOWN,SCHNEI,,1,2,2,1,2,1,,1200204,1200204,0,A,1,10:44.0,I
56882,56882 A,THE APPLIANCE DOCTOR,APPLDR,,1,2,2,1,2,1,,1200204,1200204,0,A,1,10:44.0,I
56885,56885 A,HERITAGE HOME GOODS,HERITA,,1,2,2,1,2,1,,1200205,1200205,0,A,1,10:44.0,I
56886,56886 A,STONE'S MAYTAG HOME APPL,STONE',,1,2,2,1,2,1,,1200205,1200205,0,A,1,10:44.0,I
56887,56887 A,MARSEN FURNITURE OUTLET,MARSEN,,1,2,2,1,2,1,,1200206,1200206,0,A,1,10:44.0,I
